Block,City,Zip,CrimeCode,CrimeDescription,AgencyId,Location 1
900 DELANO ST,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.69309214, -122.1151194)"
900 DOWLING BL,SAN LEANDRO,94577,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.73644301, -122.14592939)"
900 E LEWELLING BL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68809343, -122.10571788)"
900 E LEWELLING BL,HAYWARD,94541,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.68780999, -122.10713267)"
900 E LEWELLING BL,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.68782026, -122.10705006)"
900 ELGIN ST,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69129196, -122.11601397)"
900 ELGIN ST,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69132112, -122.11628867)"
900 ELGIN ST,SAN LORENZO,94580,11D,CONTACT OF MINOR WITH INTENT TO COMMIT SEXUAL OFFENSE,ACSO,"(37.69129196, -122.11601397)"
900 FERRO DR,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68361356, -122.1371463)"
900 HAMPTON RD,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68494262, -122.10261449)"
900 HEATHER LA,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.69607829, -122.12070497)"
900 KENT CT,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68950773, -122.11494412)"
900 KENT CT,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68950711, -122.11490517)"
900 KENT CT,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68950711, -122.11490517)"
900 MOCKINGBIRD LA E,PLEASANTON,94566,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.63873745, -121.87156736)"
900 PASEO GRANDE,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.67758065, -122.13260454)"
900 VIA MANZANAS,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67386414, -122.13146834)"
900 VIA MANZANAS,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67386414, -122.13146834)"
9300 TESLA RD,LIVERMORE,94550,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.6488631, -121.65259795)"
9300 TESLA RD,LIVERMORE,94550,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6488631, -121.65259795)"
9700 SANTOS RANCH RD,PLEASANTON,94586,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.66480213, -121.91798365)"
9900 CALAVERAS RD,SUNOL,94586,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.54370816, -121.85706558)"
9900 CALAVERAS RD,SUNOL,94586,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.54370816, -121.85706558)"
9900 TESLA RD,LIVERMORE,94550,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.65044312, -121.66080863)"
ALICE ST / C ST,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.6624111, -122.08583982)"
ANITA AV / CASTRO VALLEY BL,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69530223, -122.08299853)"
ANITA AV / WITCHER ST,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69530223, -122.08299853)"
A ON I880 NB / I880 NB,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.66882298, -122.10895145)"
A ON I880 NB / I880 NB,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.66882298, -122.10895145)"
APPLE AV / OCEANVIEW AV,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68268371, -122.09486771)"
ASHLAND AV / BERTERO AV,SAN LORENZO,94580,13A,ASSAULT WITH FIREARM ON PERSON,ACSO,"(37.68668024, -122.11904764)"
ASHLAND AV / DELANO ST,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68668024, -122.11904764)"
ASHLAND AV / DELANO ST,SAN LORENZO,94580,11D,ANNOY/ETC CHILD UNDER 18,ACSO,"(37.69313926, -122.1189713)"
ASHLAND AV / DELANO ST,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68668024, -122.11904764)"
ASHLAND AV / DELANO ST,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68668024, -122.11904764)"
ASHLAND AV / DELANO ST,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68668024, -122.11904764)"
ASHLAND AV / E LEWELLING BL,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68668943, -122.11907283)"
ASHLAND AV / GALWAY DR,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.69051744, -122.11899718)"
BAKER RD / CASTRO VALLEY BL,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69152426, -122.08289594)"
BARTLETT AV / HESPERIAN BL,HAYWARD,94541,11D,ANNOY/ETC CHILD UNDER 18,ACSO,"(37.66870029, -122.12009584)"
BARTLETT AV / HESPERIAN BL,HAYWARD,94541,11A,RAPE BY FORCE/FEAR/ETC,ACSO,"(37.66870029, -122.12009584)"
BARTLETT LA / W SUNSET BL,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.66976187, -122.11116608)"
BEACON HILL DR / CROW CANYON RD,CASTRO VALLEY,94552,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69941446, -122.0539638)"
BIRCH ST / GROVE WY,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68126083, -122.09303894)"
BLOSSOM WY / MEEKLAND AV,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.67548013, -122.11112594)"
BLOSSOM WY / MISSION BL,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67548013, -122.11112594)"
BLOSSOM WY / MISSION BL,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.67548013, -122.11112594)"
BLOSSOM WY / WESTERN BL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67548013, -122.11112594)"
BLOSSOM WY / WESTERN BL,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.67548013, -122.11112594)"
BOCKMAN RD / VIA ALAMITOS,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67151036, -122.12161684)"
BOCKMAN RD / VIA ALAMITOS,SAN LORENZO,94580,100,KIDNAPPING,ACSO,"(37.67151036, -122.12161684)"
BOCKMAN RD / VIA ALAMITOS,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67151036, -122.12161684)"
BOCKMAN RD / VIA ARRIBA,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67151036, -122.12161684)"
BOCKMAN RD / VIA ARRIBA,SAN LORENZO,94580,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.67151036, -122.12161684)"
BOCKMAN RD / VIA WALTER,SAN LORENZO,94580,13A,SHOOT AT INHABITED DWELLING/VEHICLE/ETC,ACSO,"(37.67151036, -122.12161684)"
BOSTON RD / HAMPTON RD,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68174256, -122.11271831)"
BOSTON RD / HAMPTON RD,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68174256, -122.11271831)"
B ST / CENTER ST,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68372242, -122.06388981)"
B ST / MAIN ST,HAYWARD,94541,13A,ADW NOT A FIREARM ON P.O./FIREFIGHTER:GBI LIKELY,ACSO,"(37.66632289, -122.09854756)"
CAROLYN ST / FOOTHILL BL,SAN LEANDRO,94578,100,FALSE IMPRISONMENT W/VIOLENCE/ETC,ACSO,"(37.70236308, -122.1104881)"
CAROLYN ST / FOOTHILL BL,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.70236308, -122.1104881)"
CAROLYN ST / FOOTHILL BL,SAN LEANDRO,94578,100,KIDNAPPING,ACSO,"(37.70236308, -122.1104881)"
CAROLYN ST / MANCHESTER RD,SAN LEANDRO,94578,11D,SEXUAL BATTERY,ACSO,"(37.70236308, -122.1104881)"
CASTRO VALLEY BL / MARSHALL ST,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68849117, -122.09555907)"
CASTRO VALLEY BL / REDWOOD RD,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.68849117, -122.09555907)"
CASTRO VALLEY BL / REDWOOD RD,CASTRO VALLEY,94546,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.68849117, -122.09555907)"
CASTRO VALLEY BL / SAN MIGUEL AV,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69546363, -122.08122574)"
CASTRO VALLEY BL / SAN MIGUEL AV,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.69546363, -122.08122574)"
CASTRO VALLEY BL / WILBEAM AV,CASTRO VALLEY,94546,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.68849117, -122.09555907)"
CENTER ST / GROVE WY,CASTRO VALLEY,94546,09A,MURDER,ACSO,"(37.68589075, -122.06327902)"
CENTER ST / GROVE WY,CASTRO VALLEY,94546,13B,BATTERY ON PERSON,ACSO,"(37.68589075, -122.06327902)"
CENTER ST / GROVE WY,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6899249, -122.06218027)"
CENTER ST / HEYER AV,CASTRO VALLEY,94546,13A,VIOLATE CIVIL RIGHTS BY FORCE OR THREAT OF FORCE,ACSO,"(37.68589075, -122.06327902)"
CHANNEL ST / GRANT AV,SAN LORENZO,94580,13A,ASSAULT WITH FIREARM ON PERSON,ACSO,"(37.66999381, -122.13747809)"
CHANNEL ST / GRANT AV,SAN LORENZO,94580,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.66999381, -122.13747809)"
CHANNEL ST / VIA EL MONTE,SAN LORENZO,94580,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.66999381, -122.13747809)"
COLBY ST / DERMODY AV,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.6960605, -122.12955639)"
COLLEGE ST / HESPERIAN BL,SAN LEANDRO,94580,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.6896821, -122.12711654)"
CONCORD AV / MEDFORD AV,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68290227, -122.10259762)"
CONCORD AV / MEDFORD AV,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68290129, -122.10260807)"
CONCORD AV / MEDFORD AV,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68290227, -122.10259762)"
COTTER WY / FOOTHILL BL,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68155076, -122.09157592)"
COTTER WY / FOOTHILL BL,HAYWARD,94541,11C,ORAL COPULATION W/PERSON UNDER 18 YEARS,ACSO,"(37.68155076, -122.09157592)"
CULL CANYON RD,CASTRO VALLEY,94546,11A,RAPE:VICTIM INCAPABLE OF GIVING CONSENT,ACSO,"(37.70223372, -122.05345718)"
CULL CANYON RD,CASTRO VALLEY,94546,11A,RAPE:VICTIM UNCONSCIOUS OF THE NATURE OF THE ACT,ACSO,"(37.70223372, -122.05345718)"
DELANO ST / ELGIN ST,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.69315231, -122.12076936)"
DELANO ST / KENT AV,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69315231, -122.12076936)"
DERMODY AV / EMPIRE ST,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69140383, -122.12769639)"
E 14TH ST / 153RD AV,SAN LEANDRO,94578,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 156TH AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 156TH AV,SAN LEANDRO,94578,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 156TH AV,SAN LEANDRO,94578,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 159TH AV,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 159TH AV,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 159TH AV,SAN LEANDRO,94578,13A,EXHIBIT FIREARM,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 162ND AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 162ND AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 163RD AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 164TH AV,SAN LEANDRO,94578,11D,SEXUAL BATTERY,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 164TH AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 165TH AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 166TH AV,SAN LEANDRO,94578,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 166TH AV,SAN LEANDRO,94578,13A,ASSAULT WITH STUN GUN/TASER,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 166TH AV,SAN LEANDRO,94578,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 167TH AV,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 167TH AV,SAN LEANDRO,94578,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / 167TH AV,SAN LEANDRO,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / ASHLAND AV,SAN LEANDRO,94578,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.69037347, -122.10746839)"
E 14TH ST / FAIRMONT DR,SAN LEANDRO,94578,13B,BATTERY ON PERSON,ACSO,"(37.69037347, -122.10746839)"
E. 14TH STREET AT 165TH AVENUE,SAN LEANDRO,94578,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.69357159, -122.11190651)"
E CASTRO VALLEY BL / FIVE CANYONS RD,CASTRO VALLEY,94552,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.69448152, -122.05631631)"
E CASTRO VALLEY BL / FIVE CANYONS RD,CASTRO VALLEY,94552,100,FALSE IMPRISONMENT,ACSO,"(37.69448152, -122.05631631)"
E CAVENDISH DR / SONTURA CT,CASTRO VALLEY,94552,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.71042305, -122.05019661)"
EDEN CANYON OFF I580 EB / I580 EB,CASTRO VALLEY,94552,13B,BATTERY ON PERSON,ACSO,"(37.7098909, -122.12296724)"
EDEN CANYON OFF I580 WB / I580 WB,CASTRO VALLEY,94552,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.70269457, -122.01732365)"
EDEN CANYON OFF I580 WB / I580 WB,CASTRO VALLEY,94552,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.70269457, -122.01732365)"
E LEWELLING BL,SAN LORENZO,,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.68669362, -122.11424823)"
E LEWELLING BL,SAN LORENZO,,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68669362, -122.11424823)"
E LEWELLING BL / MEEKLAND AV,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68615391, -122.11521614)"
E LEWELLING BL / MEEKLAND AV,SAN LORENZO,94580,13A,CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT,ACSO,"(37.68615391, -122.11521614)"
E LEWELLING BL / MISSION BL,HAYWARD,94541,13A,ADW NOT A FIREARM ON P.O./FIREFIGHTER:GBI LIKELY,ACSO,"(37.68669362, -122.11424823)"
E LEWELLING BL / PARADISE BL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68669362, -122.11424823)"
ELM ST / PINE ST,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.6912834, -122.07201698)"
FAIRMONT DR / LIBERTY ST,SAN LEANDRO,94578,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.70188135, -122.12996675)"
FAIRVIEW AV / VISTA LA,HAYWARD,94541,13A,EXHIBIT FIREARM,ACSO,"(37.67717063, -122.04902798)"
FIRST ST / I580 EB,LIVERMORE,94551,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.68804067, -121.75801685)"
FIVE CANYONS RD / OLD DUBLIN RD,CASTRO VALLEY,94552,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.69680133, -122.0460813)"
FOOTHILL BL / GROVE WY,HAYWARD,94541,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.66872259, -122.08081739)"
FOOTHILL BL / MANCHESTER RD,SAN LEANDRO,94578,13A,ASSAULT WITH FIREARM ON PERSON,ACSO,"(37.69394181, -122.10216942)"
FOOTHILL BL / MANCHESTER RD,SAN LEANDRO,94578,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.69394181, -122.10216942)"
FOOTHILL BL / MANCHESTER RD,SAN LEANDRO,94578,13B,OBSTRUCT/RESIST EXECUTIVE OFFICER,ACSO,"(37.69394181, -122.10216942)"
FOOTHILL BL / REX RD,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.66872259, -122.08081739)"
GARDEN AV / LUPINE WY,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.66612217, -122.10994839)"
GEORGEAN ST / MISSION BL,HAYWARD,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68743405, -122.10315963)"
GEORGEAN ST / MISSION BL,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68747089, -122.10311267)"
GEORGEAN ST / MISSION BL,HAYWARD,94541,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68743405, -122.10315963)"
GRANT AV,SAN LORENZO,94580,11B,SODOMY,ACSO,"(37.66871367, -122.15864724)"
GRANT AV,SAN LORENZO,94580,100,FALSE IMPRISONMENT W/VIOLENCE/ETC,ACSO,"(37.66871367, -122.15864724)"
GRANT AV,SAN LORENZO,94580,11A,RAPE BY FORCE/FEAR/ETC,ACSO,"(37.66871367, -122.15864724)"
GRANT AV / HESPERIAN BL,SAN LORENZO,94580,13A,ADW NOT A FIREARM ON P.O./FIREFIGHTER:GBI LIKELY,ACSO,"(37.68280726, -122.12895076)"
GRANT AV / HESPERIAN BL,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.66871367, -122.15864724)"
GRANT AV / HESPERIAN BL,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.66871367, -122.15864724)"
GRANT AV / HESPERIAN BL,SAN LORENZO,94580,13A,EXHIBIT FIREARM,ACSO,"(37.66871367, -122.15864724)"
GRANT LINE OFF I580 EB / I580 EB,LIVERMORE,94551,13B,BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC,ACSO,"(37.73934641, -121.59056285)"
GRANT LINE OFF I580 WB / I580 WB,LIVERMORE,94551,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.74127587, -121.58102117)"
GRANT LINE OFF I580 WB / I580 WB,LIVERMORE,94551,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.74127587, -121.58102117)"
GRANT LINE OFF I580 WB / I580 WB,LIVERMORE,94551,100,KIDNAPPING,ACSO,"(37.74127587, -121.58102117)"
GRANT LINE RD / MOUNTAIN HOUSE RD,LIVERMORE,94551,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.75387507, -121.57511111)"
GROVE WY / GROVE PARK PL,HAYWARD,94541,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.67498056, -122.10815976)"
GROVE WY / MISSION BL,HAYWARD,94541,13A,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,ACSO,"(37.68030288, -122.09415734)"
GROVE WY / MORALES CT,CASTRO VALLEY,94546,13A,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,ACSO,"(37.68372298, -122.09010844)"
GROVE WY / QUEEN ST,CASTRO VALLEY,94546,09A,MURDER,ACSO,"(37.68372298, -122.09010844)"
GROVE WY / REDWOOD RD,CASTRO VALLEY,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68372298, -122.09010844)"
GROVE WY / REDWOOD RD,CASTRO VALLEY,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68372298, -122.09010844)"
GROVE WY / REDWOOD RD,CASTRO VALLEY,94546,13A,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,ACSO,"(37.68372298, -122.09010844)"
HACIENDA AV / HESPERIAN BL,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.67102417, -122.13147883)"
HACIENDA AV / HESPERIAN BL,SAN LORENZO,94580,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.67102417, -122.13147883)"
HACIENDA AV / HESPERIAN BL,SAN LORENZO,94580,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.67102417, -122.13147883)"
HAMPTON RD / MISSION BL,HAYWARD,94541,13B,WILLFUL CRUELTY TO CHILD,ACSO,"(37.68361147, -122.11618851)"
HAMPTON RD / WESTERN BL,HAYWARD,94541,09A,MURDER,ACSO,"(37.68361147, -122.11618851)"
HESPERIAN BL @ I880 OVERPASS,SAN LORENZO,94580,11D,SEXUAL BATTERY,ACSO,"(37.68530197, -122.12995783)"
HESPERIAN BL @ I880 OVERPASS,SAN LORENZO,94580,11D,ANNOY/ETC CHILD UNDER 18,ACSO,"(37.68530197, -122.12995783)"
HESPERIAN BL / LEWELLING BL,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68975347, -122.1301184)"
HESPERIAN BL / LEWELLING BL,SAN LORENZO,94580,13A,EXHIBIT FIREARM,ACSO,"(37.68975347, -122.1301184)"
HESPERIAN BL / LEWELLING BL,SAN LORENZO,94580,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,ACSO,"(37.68975347, -122.1301184)"
HESPERIAN BL / PASEO GRANDE,SAN LORENZO,94580,13A,EXHIBIT FIREARM,ACSO,"(37.68975347, -122.1301184)"
HESPERIAN BL / PASEO GRANDE,SAN LORENZO,94580,13B,BATTERY ON PERSON,ACSO,"(37.68975347, -122.1301184)"
HESPERIAN BL / PASEO GRANDE,SAN LORENZO,94580,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.68975347, -122.1301184)"
HESPERIAN BL / PENNY LA,HAYWARD,94541,13B,BATTERY ON PERSON,ACSO,"(37.65305314, -122.11030968)"
HESPERIAN BL / PENNY LA,HAYWARD,94541,13B,BATTERY W/SERIOUS BODILY INJURY,ACSO,"(37.65305314, -122.11030968)"
HESPERIAN BL / PENNY LA,HAYWARD,94541,13A,EXHIBIT FIREARM,ACSO,"(37.65305314, -122.11030968)"
HESPERIAN BL / SPRINGLAKE DR,SAN LEANDRO,94578,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,ACSO,"(37.68929405, -122.13262962)"
HESPERIAN BL / W SUNSET BL,HAYWARD,94541,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.65305314, -122.11030968)"
I580 EB / SAN RAMON OFF I580 EB,PLEASANTON,94588,09A,RESIST PEACE OFFICER RESULTING IN DEATH/SBI,ACSO,"(37.69852266, -121.94084943)"
I580 WB / REDWOOD ON I580 WB,CASTRO VALLEY,94546,13A,ASSAULT WITH FIREARM ON PERSON,ACSO,"(37.69263044, -122.10190625)"
KOOPMAN RD / PLEASANTON SUNOL RD,SUNOL,94586,13A,WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,ACSO,"(37.60113386, -121.8736889)"
KROLOP RD / VINEYARD RD,CASTRO VALLEY,94546,13B,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,ACSO,"(37.71932159, -122.09226728)"
